id,title,cast
10776,Little Shop of Horrors,"[1227338, 8872, 13420, 14830, 67773, 83600, 2805806]"
9778,Serendipity,"[3036, 3967, 12799, 18354, 38405, 28640, 26510]"
470229,Summer of 84,"[1529426, 1538780, 1523924, 1604540, 892734, 10581, 6166]"
171372,Frank,"[93210, 1579, 59233, 17288, 78124, 2132291, 41249]"
19204,The Beyond,"[101330, 5570, 31780, 5568, 18339, 2705090, 52063]"
15927,A Passage to India,"[351, 78951, 3672, 1292, 12248, 53517, 47874]"
1495,Kingdom of Heaven,"[114, 10912, 3896, 16940, 11207, 20982, 70577]"
785533,The Princess Switch 3: Romancing the Star,"[67599, 1347947, 1097967, 1107810, 3053803, 1037691, 1227779]"
592834,My Spy,"[543530, 1696016, 46773, 109869, 231, 83586, 1182525]"
78215,Into the White,"[76611, 209998, 10989, 4795, 5847, 77979, 76550]"
67660,Think Like a Man,"[8177, 98953, 22122, 35705, 55638, 40036, 143242]"
25961,Pokémon: The Rise of Darkrai,"[65424, 73044, 65427, 9710, 40325, 1321508, 1251411]"
236,Muriel's Wedding,"[3051, 23, 3052, 3053, 3060, 3067, 3072]"
755566,Day Shift,"[134, 54697, 1583307, 22122, 2796490, 19767, 144275]"
17360,Escape to Victory,"[16483, 3895, 2201, 140152, 17576, 140153, 140154]"
5876,The Mist,"[11155, 8332, 13014, 4726, 6861, 6573, 12645]"
884971,Goliath,"[54291, 145121, 25340, 28675, 71490, 1180973, 54227]"
578814,Tomorrow's a New Day,"[56843, 146464, 132844, 1790754, 67174, 130872, 1879926]"
542928,The Endless Trench,"[3483, 1423493, 2264687, 1071638, 1441760, 2560384, 2560385]"
539651,Don't Let Go,"[35013, 1344344, 34, 658, 226366, 1147108, 57748]"
390043,The Hitman's Bodyguard,"[10859, 2231, 64, 3136, 20766, 78147, 22462]"
759175,The Princess,"[125025, 55470, 18182, 91378, 57576, 6640, 3607815]"
575299,Fidelity,"[1337737, 2012560, 2009621, 1441615, 1142249, 1849025, 2333124]"
121835,Lore,"[1075020, 45948, 224697, 54948, 28421, 1052237, 1075021]"
39413,My Afternoons with Margueritte,"[16927, 124467, 24462, 6304, 35911, 76858, 1654]"
18254,Reds,"[6449, 3092, 52995, 64822, 514, 7004, 21151]"
953,Madagascar,"[7399, 2632, 14409, 9575, 6730, 5726, 28637]"
716612,Spencer,"[37917, 1287084, 39658, 9191, 16702, 1894886, 3005237]"
338952,Fantastic Beasts: The Crimes of Grindelwald,"[37632, 77795, 58873, 998225, 85, 9642, 132157]"
10655,Gettysburg,"[8447, 13022, 8349, 16431, 32747, 2878, 12312]"
796499,Army of Thieves,"[16808, 1251069, 229396, 1403559, 2037501, 129765, 1767809]"
531876,The Outpost,"[928572, 572541, 114, 2032852, 1369329, 74302, 1667883]"
109584,Broken,"[3129, 1046865, 2037, 588671, 589652, 139549, 1162219]"
31997,Saboteur,"[7125, 2670, 4071, 12156, 136895, 2698, 30242]"
25195,Leap Year,"[9273, 1247, 12074, 176188, 44930, 188468, 115146]"
419639,The Thinning,"[1254435, 1635720, 1219226, 58150, 1389035, 57189, 1046538]"
369778,Chocolat,"[78423, 46274, 53429, 45152, 9005, 49168, 54325]"
22478,Another Woman,"[4800, 12021, 65, 10401, 193, 52462, 17495]"
15058,Speak,"[37917, 20, 18324, 11665, 61962, 43894, 31512]"
10218,Swingers,"[15277, 4937, 17402, 64715, 110141, 69122, 171233]"
38939,Tales from the Crypt,"[13637, 5, 4002, 32128, 58339, 2264, 107432]"
15515,The 7th Voyage of Sinbad,"[91638, 861, 10925, 83315, 94271, 43791, 26673]"
13192,Moonwalker,"[82702, 4517, 96085, 1403020, 148638, 1223883, 1403021]"
5185,The Private Life of Sherlock Holmes,"[41957, 13329, 9763, 113, 41985, 20128, 79641]"
1267,Meet the Robinsons,"[155988, 1290, 124665, 61428, 16842, 15112, 78798]"
934761,A Perfect Pairing,"[191228, 1992160, 1616689, 61910, 1190659, 2078541, 75721]"
256591,Focus,"[2888, 234352, 17289, 29512, 94432, 39545, 14592]"
21946,Counter Investigation,"[56024, 18178, 88085, 15482, 39884, 28225, 19162]"
11791,The Hound of the Baskervilles,"[5, 10029, 113, 70510, 151125, 9899, 47395]"
547,The Horse Whisperer,"[4135, 5470, 4783, 1245, 1902, 2955, 1956]"
379686,Space Jam: A New Legacy,"[107379, 1896, 2998402, 179896, 86498, 505710, 89599]"
9762,Step Up,"[38673, 20381, 58959, 3052, 58960, 58965, 58962]"
3472,Dirty Pretty Things,"[5294, 2405, 16972, 30082, 2598, 31960, 31961]"
2469,Tie Me Up! Tie Me Down!,"[25256, 3131, 6536, 25025, 25258, 25257, 9768]"
249,The War of the Roses,"[3392, 3391, 518, 32645, 1328, 169210, 3173]"
662546,Godmothered,"[1226302, 52848, 34065, 139309, 58184, 1787679, 2527362]"
526050,Little,"[35705, 1455336, 1407498, 1120700, 1227482, 1828695, 1569774]"
11076,Fly Away Home,"[8447, 10690, 65002, 11067, 92726, 44205, 86442]"
8882,Gomorrah,"[72782, 72779, 72780, 72785, 72786, 72788, 72775]"
739993,Metal Lords,"[1274508, 2284412, 2990680, 1158064, 2560675, 224197, 1181331]"
620725,Jexi,"[212604, 1253199, 9827, 1260038, 93285, 454, 27102]"
425703,How to Grow Up Despite Your Parents,"[1612166, 1794470, 1794467, 1794468, 1794469, 1794471, 105685]"
308032,The Stanford Prison Experiment,"[8289, 11665, 132157, 1034681, 52442, 81697, 57412]"
31175,Soul Kitchen,"[5498, 5117, 677, 1186434, 53846, 19998, 7805]"
17612,Lost and Delirious,"[15555, 82096, 11617, 61185, 65471, 6804, 84247]"
11208,Wicker Park,"[2299, 9827, 26457, 9824, 20379, 82096, 58169]"
2196,Death at a Funeral,"[15576, 22809, 22810, 1125, 22811, 21088, 22969]"
127846,A Hijacking,"[90060, 82537, 234907, 141876, 1178829, 1178830, 1034336]"
17578,The Adventures of Tintin,"[478, 8784, 1333, 11109, 11108, 2130, 2220]"
14752,Dil Chahta Hai,"[52763, 87328, 35747, 35745, 78921, 78920, 121633]"
11170,We Are Marshall,"[10297, 28657, 53650, 11064, 6972, 51072, 31717]"
565426,To All the Boys: P.S. I Still Love You,"[1452046, 1253353, 1192274, 1683266, 38405, 1224130, 93377]"
137315,Every Blessed Day,"[509344, 1107182, 120323, 1107183, 972378, 128456, 2005353]"
18093,Northanger Abbey,"[72855, 36662, 30710, 11855, 65448, 209658, 1124]"
12763,Take the Lead,"[3131, 10689, 60033, 1981, 40543, 60034, 143324]"
7305,Alive,"[569, 147119, 52419, 7039, 52420, 52418, 54711]"
868,Tsotsi,"[13091, 13092, 13093, 13095, 13097, 13098, 13100]"
598331,Rumble,"[21200, 1803287, 1219638, 53256, 1304335, 1170011, 1419127]"
508664,Danger Close: The Battle of Long Tan,"[77700, 972356, 234548, 1527210, 1203030, 1504947, 190856]"
196254,Barbie Mariposa & the Fairy Princess,"[74358, 85432, 74360, 45923, 1202519, 59312, 2332318]"
4484,La Cage aux Folles,"[32312, 12270, 1654, 24629, 22312, 38510, 38511]"
2259,The House of the Spirits,"[5064, 515, 16940, 1920, 3131, 12647, 13333]"
710,GoldenEye,"[517, 48, 10695, 10696, 10671, 5309, 1923]"
355111,Barbie in Rock 'N Royals,"[74358, 33053, 569210, 1164341, 74362, 582117, 59312]"
254470,Pitch Perfect 2,"[84223, 29221, 221581, 130640, 73128, 1107296, 1072572]"
83542,Cloud Atlas,"[31, 4587, 388, 1331, 38941, 21688, 17064]"
80518,Fullmetal Alchemist the Movie: The Sacred Star of Milos,"[81243, 83928, 9711, 9706, 83937, 62318, 225655]"
51999,Perfect Sense,"[3061, 10912, 1125, 8435, 47698, 20699, 39970]"
23954,Atlantic City,"[13784, 4038, 39709, 3784, 113288, 19976, 36172]"
21588,Cemetery Man,"[4757, 77904, 87679, 46418, 1301274, 105353, 1301275]"
1934,Shakespeare in Love,"[12763, 12052, 118, 207, 5309, 11356, 5472]"
646389,Plane,"[17276, 450, 1305610, 3417, 1257819, 85142, 1863253]"
484638,15 Minutes of War,"[18182, 220692, 221633, 224150, 20239, 35137, 1180482]"
85889,Filth,"[5530, 478, 1665, 17606, 130977, 388, 18280]"
64688,21 Jump Street,"[21007, 38673, 60073, 54697, 71403, 9778, 11827]"
14831,Help!,"[10593, 10592, 10215, 10594, 7192, 45453, 10598]"
10015,Heartbreak Ridge,"[190, 19131, 5616, 6561, 16214, 40618, 30044]"
265189,Force Majeure,"[116614, 1310711, 1310713, 1310714, 571418, 1410873, 1410874]"
181886,Enemy,"[131, 19119, 190895, 6588, 5925, 7009, 1239237]"
1371,Rocky III,"[16483, 3094, 4521, 1101, 16619, 16523, 16504]"
319337,13 Minutes,"[71374, 2343, 3934, 36014, 33042, 1193800, 23530]"
59967,Looper,"[24045, 62, 5081, 15555, 48312, 8447, 39520]"
619778,Malignant,"[82809, 593202, 1622199, 536271, 62547, 117656, 26495]"
424998,The Case for Christ,"[6858, 21711, 6450, 5694, 13936, 29051, 65423]"
140300,Kung Fu Panda 3,"[70851, 17419, 4483, 11701, 18999, 18897, 19274]"
9591,That Thing You Do!,"[31, 16857, 882, 51670, 18324, 58019, 6885]"
7010,The Wild Geese,"[10222, 194, 37777, 5341, 41235, 51878, 47549]"
393457,Fences,"[5292, 19492, 196179, 1607522, 62649, 34, 1607523]"
7874,Black Snake Moan,"[6886, 2231, 12111, 3978, 9785, 53258, 53259]"
1921,Sweet November,"[6384, 6885, 11355, 19974, 16858, 19975, 8924]"
580489,Venom: Let There Be Carnage,"[2524, 57755, 1812, 2038, 81316, 1115, 2141479]"
465003,The Red Sea Diving Resort,"[16828, 58754, 4941, 39390, 91520, 178634, 6696]"
252822,In Order of Disappearance,"[1640, 2310, 76556, 2304919, 76611, 74721, 102385]"
11018,Year of the Dragon,"[2295, 11389, 67815, 7140, 10361, 26466, 8692]"
8942,Wendy and Lucy,"[1812, 50711, 77080, 19197, 2960891, 2960892, 2960893]"
538207,We Die Young,"[15111, 1450392, 1150466, 1468612, 2027051, 1805355, 1987677]"
384018,Fast & Furious Presents: Hobbs & Shaw,"[18918, 976, 17605, 556356, 15735, 1222992, 1665]"
68726,Pacific Rim,"[56365, 18054, 17605, 94864, 5365, 2372, 95101]"
55347,Beginners,"[3061, 290, 19119, 2063103, 5725, 21633, 82653]"
9344,Kids,"[57387, 57389, 2838, 5916, 2102585, 2490488, 1658247]"
450322,The Man Who Invented Christmas,"[221018, 290, 378, 206724, 1321628, 20425, 221857]"
177888,Teen Beach Movie,"[992366, 973385, 519735, 1031685, 1094568, 1160310, 34395]"
76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,"[9048, 463536, 82126, 579282]"
44092,Reign of Assassins,"[1620, 17120, 77303, 96611, 78869, 52575, 116636]"
28501,The Pit and the Pendulum,"[1905, 62881, 5685, 77485, 89038, 100992, 100993]"
11590,Slap Shot,"[3636, 8260, 6678, 70241, 32225, 51517, 45921]"
10779,The Frighteners,"[521, 17187, 37822, 41230, 27993, 62001, 28410]"
9026,The Importance of Being Earnest,"[4757, 5472, 368, 5309, 207, 1518, 8227]"
360784,Hidden,"[28846, 127558, 112742, 83423, 1512709, 4095]"
338768,Please Stand By,"[501, 59860, 3051, 1277365, 1935014, 1291350, 2202631]"
240510,Stromberg – The Movie,"[5649, 48778, 36863, 112240, 1275605, 226994, 1275606]"
13497,Drumline,"[36811, 8691, 18270, 83859, 84116, 84115, 84117]"
11087,The Hand that Rocks the Cradle,"[18750, 28412, 42206, 8874, 84613, 1231, 11077]"
9362,Tremors,"[4724, 10430, 57453, 67015, 21986, 11395, 52141]"
5279,Gosford Park,"[10978, 5658, 5470, 38809, 4391, 10988, 2441]"
513347,Flavors of Youth,"[2106489, 1250465, 1249310, 1124536, 216448, 1279666, 2103077]"
474350,It Chapter Two,"[83002, 5530, 19278, 1237603, 223901, 5296, 1330888]"
11054,Hairspray,"[70233, 10369, 2654399, 102, 67949, 67950, 26042]"
10297,How to Marry a Millionaire,"[3149, 64838, 7570, 14831, 19181, 44728, 77159]"
602,Independence Day,"[2888, 4785, 8984, 8985, 2535, 6167, 1581]"
574436,Piranhas,"[2214427, 2214428, 2214429, 2214430, 2375950, 3202738, 3202740]"
502422,Thunder Road,"[1416383, 1971157, 1971156, 1193273, 932696, 209513, 71658]"
82507,Sinister,"[569, 928906, 7132, 5296, 17874, 928905, 928908]"
72976,Lincoln,"[11856, 35, 11064, 24045, 13548, 11066, 2176]"
9602,Coming to America,"[776, 44994, 15152, 22384, 155783, 13936, 44795]"
9476,A Knight's Tale,"[1810, 17328, 27855, 6162, 42279, 13633, 21088]"
864370,Incantation,"[1749592, 1344771, 3497796, 2956372, 3413896, 3490388, 2912099]"
571055,Down,"[76511, 1224390, 1444857, 66540]"
299537,Captain Marvel,"[60073, 2231, 77335, 9642, 516, 938, 72095]"
24679,Bird,"[2178, 6200, 27813, 67392, 65827, 29713, 51551]"
16270,Career Opportunities,"[6161, 11805, 20212, 53806, 116128, 4734, 31005]"
681580,Cross the Line,"[82700, 1500573, 2560224, 1367156, 1434242, 2560221, 2719809]"
400020,The Young Karl Marx,"[6091, 48480, 1080195, 45152, 1593457, 8801, 46216]"
235260,Son of God,"[173150, 647347, 130464, 1070749, 574378, 202760, 10701]"
227973,The Peanuts Movie,"[1393177, 94011, 1393184, 1393181, 1393178, 1393185, 1393186]"
34193,Magic,"[4173, 13567, 16523, 21523, 198320, 51517, 28010]"
15143,Some Kind of Wonderful,"[7036, 31140, 1063, 77940, 4138, 778, 13550]"
10362,Two Lovers,"[73421, 12052, 5025, 6588, 562949, 13550, 144582]"
42188,Never Let Me Go,"[36662, 116, 37625, 44079, 39658, 6019, 127558]"
24750,Time After Time,"[56890, 2076, 2453, 6354, 12854, 196288, 38160]"
15867,Interiors,"[41283, 164343, 54782, 12518, 3092, 5249, 21151]"
14367,Adventures in Babysitting,"[1951, 139044, 56145, 6165, 77589, 7132, 14698]"
10973,Creature from the Black Lagoon,"[67685, 31169, 54681, 30555, 56924, 13786, 131057]"
254,King Kong,"[3489, 70851, 3490, 3491, 3492, 478, 1333]"
278927,The Jungle Book,"[1414734, 1532, 2282, 17605, 1245, 4690, 1267329]"
26719,House of Games,"[32225, 3266, 9628, 31114, 22131, 1278, 24435]"
17979,A Christmas Carol,"[206, 64, 5472, 32, 2130, 382, 57675]"
17845,Loft,"[82420, 44366, 73381, 82421, 82423, 82422, 105979]"
14613,Next Avengers: Heroes of Tomorrow,"[141530, 87736, 60279, 74370, 63566, 215395, 101247]"
615904,Marry Me,"[16866, 887, 2362790, 1010135, 7404, 1696016, 1475128]"
445629,Fighting with My Family,"[1373737, 17286, 11109, 4937, 1334638, 18918, 1531459]"
127560,The Railway Man,"[5472, 2227, 1640, 225692, 9195, 1380499, 201391]"
13339,Three O'Clock High,"[1953, 112304, 14700, 129258, 129259, 4175, 4492]"
760517,Love and Leashes,"[1471054, 1904058, 1257661, 1591370, 2124185, 2139736, 2527634]"
467956,The Professor,"[85, 14892, 1345495, 6413, 1059597, 1620979, 17402]"
405774,Bird Box,"[18277, 1650301, 6949, 34490, 67837, 973667, 1203789]"
232672,Blended,"[19292, 69597, 58478, 53256, 63234, 98285, 74949]"
44835,Hesher,"[24045, 524, 202949, 11678, 6721, 3911, 31510]"
654895,Run to You,"[17839, 1097436, 1640896, 25819, 221078, 1588444, 1878444]"
260514,Cars 3,"[887, 1374727, 2955, 51797, 53807, 15897, 5149]"
171337,Siberian Education,"[6949, 1156305, 1156306, 73357, 53, 1156307, 231869]"
12268,The Pink Panther Strikes Again,"[12446, 14503, 249, 13329, 14107, 138248, 14256]"
133121,Resident Evil: Damnation,"[556275, 76029, 15030, 571300, 79051, 1282652, 81378]"
34205,Halloweentown II: Kalabar's Revenge,"[8857, 43893, 45041, 157041, 62147, 99168, 29077]"
2039,Moonstruck,"[38225, 2963, 14830, 3019, 1004, 20972, 4251]"
10323,Clash of the Titans,"[64825, 26256, 16523, 10978, 9871, 29545, 12522]"
630004,The Vault,"[1281, 469759, 10696, 32987, 15498, 110129, 16867]"
441393,Ash Is Purest White,"[24044, 99692, 123552, 1293226, 1353695, 118711, 94744]"
337170,American Made,"[500, 131723, 93210, 1809025, 88124, 105829, 1255927]"
507086,Jurassic World Dominion,"[73457, 18997, 4784, 4785, 4783, 206425, 1639848]"
437109,The Villainess,"[1059584, 25004, 1254579, 127706, 1080933, 1826606, 1171951]"
429300,Adrift,"[94185, 237455, 218563, 5533, 1970052, 2176646, 2176651]"
18937,Quest for Camelot,"[7523, 18015, 2130, 1233527, 64, 10713, 7167]"
13285,Barbie: Fairytopia - Mermaidia,"[74358, 74359, 74367, 45923, 33053, 74368, 74369]"
9451,Election,"[4756, 368, 21594, 58032, 88949, 58741, 58045]"
401898,Thelma,"[1198672, 1873695, 135120, 79331, 1887974, 575129, 1640021]"
110390,A Pigeon Sat on a Branch Reflecting on Existence,"[1310733, 1310734, 1424918, 1105513, 1424919, 1424920, 1424922]"
68924,The Ice Storm,"[8945, 11148, 10205, 2977, 6886, 2219, 109]"
26648,The Night Porter,"[21605, 44079, 25333, 4961, 101551, 31696, 129007]"
11071,Them!,"[6577, 50304, 68088, 22600, 89091, 30501, 153493]"
77878,The Lady,"[1620, 11207, 582667, 582670, 30082, 1198828, 582671]"
5889,Azumi,"[46363, 132061, 104523, 107107, 46365, 1190946, 1095916]"
2926,The Three Musketeers,"[13919, 936, 28906, 6637, 6450, 21462, 113]"
582206,The Best Is Yet to Come,"[28255, 73827, 1835732, 83966, 2191376, 44234, 55805]"
521777,Good Boys,"[1277188, 2239159, 2177190, 1782117, 1984116, 62831, 96529]"
207933,Stonehearst Asylum,"[3967, 38941, 11207, 2039, 2282, 3895, 11281]"
32250,Ju-on: The Curse,"[20311, 1053772, 2538, 235724, 20329, 20313, 1053775]"
8366,Manitou's Shoe,"[18072, 37035, 5012, 53109, 37034, 11258, 35540]"
4929,Hang 'em High,"[190, 40056, 39816, 3798, 8258, 8233, 8493]"
417870,Girls Trip,"[35705, 15758, 9575, 1230868, 18291, 450, 61114]"
296524,Deepwater Horizon,"[13240, 6856, 6949, 180486, 527393, 11661, 129868]"
168672,American Hustle,"[3894, 51329, 9273, 17604, 72129, 52849, 54738]"
110410,Drug War,"[78875, 73774, 589340, 93990, 25251, 1183233, 1183234]"
10998,Fatal Attraction,"[3392, 515, 10427, 45865, 52043, 157459, 56266]"
9443,Chariots of Fire,"[29068, 11854, 47536, 2506, 53517, 65, 32357]"
8974,The War of the Worlds,"[56442, 103079, 93625, 2648, 179462, 954443, 56445]"
786705,Confessions of an Invisible Girl,"[1257404, 1897318, 2213022, 2218371, 3245356, 3212433, 2148638]"
445571,Game Night,"[23532, 53714, 3497, 141034, 21676, 1181327, 999346]"
9359,Maverick,"[2461, 1038, 16896, 6804, 658, 5563, 6463]"
8367,Robin Hood: Prince of Thieves,"[1269, 192, 1161, 2224, 4566, 8326, 8316]"
319995,The Club,"[225011, 590879, 141624, 225010, 225013, 1061534, 1184989]"
187017,22 Jump Street,"[21007, 38673, 53, 986808, 1187106, 1226302, 9778]"
152737,August: Osage County,"[5064, 1204, 2955, 3061, 452, 9880, 20212]"
20649,Clockers,"[1037, 1241, 18792, 327, 21353, 65827, 98887]"
9684,Sweet and Lowdown,"[2228, 2206, 57829, 139, 58528, 10367, 15370]"
8769,Christine,"[33054, 57082, 55567, 10360, 5048, 41219, 66288]"
766798,Parallel Mothers,"[955, 2560224, 1313220, 37946, 25258, 25257, 1439853]"
537059,Justice League vs. the Fatal Five,"[78050, 1010157, 34947, 112043, 59222, 84463, 24362]"
399402,Hunter Killer,"[17276, 64, 10881, 4238, 1817, 55411, 35231]"
41110,I Am Love,"[3063, 125488, 125489, 128748, 4961, 31071, 1035736]"
26517,Martin,"[15057, 95603, 100507, 100508, 11161, 100509, 100510]"
14012,Flicka,"[8291, 74428, 49, 133212, 72132, 424, 1216163]"
11148,XXY,"[27058, 69314, 69310, 69311, 69313, 122691, 54190]"
1648,Bill & Ted's Excellent Adventure,"[6384, 18355, 15903, 157502, 18359, 28048, 61704]"
619730,Don't Worry Darling,"[1373737, 1052109, 62064, 59315, 97576, 1884703, 208519]"
253331,Black or White,"[1269, 1780202, 49971, 94098, 6944, 109708, 141762]"
1946,eXistenZ,"[10431, 9642, 65, 5293, 20173, 540, 2040]"
13370,A Mighty Wind,"[12438, 13524, 8265, 26510, 43775, 21731, 11514]"
424781,Sorry to Bother You,"[1200864, 62561, 1488960, 41556, 53256, 10872, 212]"
27850,Halloweentown,"[8857, 43893, 45041, 62147, 29077, 99168, 41465]"
21506,Noroi: The Curse,"[124641, 124642, 112862, 1342695, 71644, 2897938, 2575904]"
20762,The Substitute,"[13022, 58650, 47775, 4520, 40481, 6200, 8874]"
19185,Night of the Living Dead,"[19384, 11768, 90653, 27737, 1173006, 27736, 81460]"
10276,What About Bob?,"[1532, 3037, 14415, 13389, 49824, 49835, 97267]"
243683,Step Up All In,"[54499, 932091, 73410, 110743, 1278721, 59592, 58965]"
39144,Dragon Ball: Curse of the Blood Rubies,"[90496, 122193, 122373, 122192, 40327, 618, 1680]"
15708,Latter Days,"[28634, 78595, 14061, 24045, 78596, 5960, 43902]"
14011,Justice League: The New Frontier,"[25934, 41686, 15110, 23958, 6677, 15860, 65827]"
9430,Go,"[98, 18082, 3897, 59284, 12217, 24965, 17637]"
9314,Nineteen Eighty-Four,"[5049, 5341, 10652, 4973, 7053, 208920, 26861]"
8953,Steamboy,"[1251403, 1244369, 70122, 43662, 115303, 70121, 70120]"
5729,L'Âge d'or,"[11543, 33023, 1830629, 45201, 1830630, 45204, 1713004]"
2300,Space Jam,"[23678, 4201, 4604, 2657652, 2657653, 1219097, 23681]"
1833,Rent,"[6165, 17736, 5916, 19392, 19393, 19394, 10580]"
500475,SuperFly,"[984055, 1115984, 39390, 1568053, 41421, 1983884, 65344]"
8272,The Savages,"[350, 1233, 6541, 54246, 22821, 81683, 2617]"
4772,Cul-de-sac,"[4969, 9221, 18809, 14016, 30120, 14061, 39393]"
744276,After Ever Happy,"[1753914, 1114487, 20805, 2035329, 20960, 20373, 32203]"
192136,Mandela: Long Walk to Freedom,"[17605, 2038, 2606, 996636, 2607, 82190, 74627]"
30508,Berlin Calling,"[88341, 901, 680, 88342, 40640, 10246, 46989]"
10934,Under the Tuscan Sun,"[2882, 25540, 30083, 5412, 26669, 32375, 115609]"
181808,Star Wars: The Last Jedi,"[2, 4, 1023139, 1315036, 236695, 25072, 1333]"
22971,Dear John,"[71070, 38673, 28633, 9976, 51976, 1215021, 2499695]"
12281,Mean Creek,"[28042, 41464, 4940, 15760, 23891, 58899, 150109]"
10697,The Taste of Others,"[28281, 4275, 35324, 28279, 20083, 70165, 64541]"
475759,2048: Nowhere to Run,"[543530, 1509617, 83097, 573311, 1893945, 1565202]"
22947,Up in the Air,"[1461, 21657, 84223, 16431, 26930, 23532, 15091]"
1817,Phone Booth,"[72466, 2628, 2178, 8329, 3897, 45245, 174223]"
552688,The Mother,"[16866, 12763, 41556, 258, 1216195, 2113164, 109669]"
8881,Che: Part One,"[1121, 76961, 17289, 34065, 15887, 76962, 25072]"
314402,Dheepan,"[1470255, 1470256, 1470257, 54233, 578512, 1012123, 1382587]"
16638,El Cid,"[10017, 16757, 3268, 9763, 69555, 24819, 80620]"
13179,Tinker Bell,"[52404, 52775, 66896, 140, 59174, 34902, 49915]"
7551,Déjà Vu,"[5292, 52851, 5576, 8767, 6163, 20220, 33655]"
1824,50 First Dates,"[19292, 69597, 60949, 1328, 19293, 707, 59401]"
1246,Rocky Balboa,"[16483, 4521, 16507, 16502, 16501, 16504, 16505]"
446021,Bad Times at the El Royale,"[1229, 1765068, 118545, 65717, 1700685, 1683343, 74568]"
